,0,NorESM1-ME,CESM1-BGC,GFDL-ESM2M,MIROC-ESM,IPSL-CM5A-LR,CanESM2,GFDL-ESM2G,HadGEM2-ES,MPI-ESM-LR,inmcm4,MRI-ESM1,bcc-ccsm1-1,RCP8.5_concs
0,1850.0,-2.025000000000034,-0.7250000000000227,,-0.125,-0.7250000000000227,3.2749999999999773,,,2.974999999999966,-2.2250000000000227,3.0749999999999886,-1.7250000000000227,284.725
1,1851.0,-1.9750000000000227,-0.5749999999999886,,-0.47500000000002274,-1.4750000000000227,2.7250000000000227,,,3.0249999999999773,-3.1750000000000114,3.3249999999999886,-2.375,284.875
2,1852.0,-2.0,-1.3000000000000114,,-0.5,-1.0,3.5,,,3.3000000000000114,-3.6999999999999886,2.8999999999999773,-1.0,285.0
3,1853.0,-2.0249999999999773,-1.0249999999999773,,0.5749999999999886,-1.0249999999999773,4.074999999999989,,,4.074999999999989,-3.5249999999999773,2.375,-0.42500000000001137,285.125
4,1854.0,-1.974999999999966,-0.4749999999999659,,0.42500000000001137,-1.375,3.2250000000000227,,,3.9250000000000114,-4.274999999999977,2.2250000000000227,0.5250000000000341,285.275
5,1855.0,-2.025000000000034,-0.125,,1.0749999999999886,-0.9250000000000114,2.2749999999999773,,,3.474999999999966,-4.425000000000011,2.6750000000000114,0.17500000000001137,285.425
6,1856.0,-1.974999999999966,-0.07499999999998863,,1.8249999999999886,-0.17500000000001137,1.025000000000034,,,3.7250000000000227,-3.974999999999966,2.8249999999999886,-0.07499999999998863,285.575
7,1857.0,-2.025000000000034,0.07499999999998863,,1.1749999999999545,-0.025000000000034106,1.1749999999999545,,,4.074999999999989,-2.625,3.1749999999999545,0.17499999999995453,285.725
8,1858.0,-2.0,0.0,,0.0,-0.5999999999999659,1.3000000000000114,,,4.100000000000023,-2.6999999999999886,3.3000000000000114,-0.39999999999997726,285.9
9,1859.0,-1.974999999999966,-0.27499999999997726,,-1.6750000000000114,-1.875,-0.375,,,4.225000000000023,-3.1750000000000114,2.625,0.125,286.075
10,1860.0,-2.025000000000034,-0.125,,-2.7250000000000227,-2.4250000000000114,-0.5250000000000341,,-0.025000000000034106,3.375,-2.9250000000000114,2.1749999999999545,-0.125,286.225
11,1861.0,-1.9750000000000227,-0.27499999999997726,0.32499999999998863,-4.074999999999989,-2.5749999999999886,-1.6750000000000114,0.024999999999977263,0.42500000000001137,2.5249999999999773,-2.7749999999999773,2.4250000000000114,-0.6750000000000114,286.375
12,1862.0,-2.0,-0.30000000000001137,0.30000000000001137,-4.899999999999977,-2.6999999999999886,-2.3000000000000114,0.6000000000000227,0.5,2.1000000000000227,-2.6999999999999886,2.8000000000000114,-1.6999999999999886,286.5
