,ccf_warming,model,ccf_variant,rcp,base_warming,total_warming,ccf_ppm,ecs,tcr
0,-0.010991792099927924,CCSM4,aldpb,rcp60,3.1805596,3.169567807900072,-2.8224250506840463,2.9,1.8
1,0.16559850119199285,CCSM4,aldpc,rcp60,3.1805596,3.346158101191993,43.996327574257066,2.9,1.8
2,0.02207384473749144,CCSM4,aldpi,rcp60,3.1805596,3.2026334447374913,5.704158553661273,2.9,1.8
3,-0.05474365209231616,CCSM4,aldpl,rcp60,3.1805596,3.1258159479076837,-13.939432126069619,2.9,1.8
4,0.3154906213963121,CCSM4,aldpo,rcp60,3.1805596,3.4960502213963123,86.30675663390355,2.9,1.8
5,0.41205683798052595,CCSM4,aldpp,rcp60,3.1805596,3.592616437980526,114.88405117322498,2.9,1.8
6,-0.152106455092625,CCSM4,aldqi,rcp60,3.1805596,3.028453144907375,-38.01803249927343,2.9,1.8
7,0.09943620380833855,CCSM4,aldqj,rcp60,3.1805596,3.2799958038083386,26.081808690974754,2.9,1.8
8,0.27739485002021413,CCSM4,aldql,rcp60,3.1805596,3.457954450020214,75.32133855922393,2.9,1.8
9,-0.07077426378036844,CCSM4,aldqm,rcp60,3.1805596,3.1097853362196317,-17.966132275952532,2.9,1.8
10,0.23996309782878816,CCSM4,aldqn,rcp60,3.1805596,3.420522697828788,64.6828857680382,2.9,1.8
11,0.34379113704897,CCSM4,aldqp,rcp60,3.1805596,3.52435073704897,94.57231062868505,2.9,1.8
12,0.8718178655058146,CCSM4,aldqq,rcp60,3.1805596,4.052377465505815,266.4783396722348,2.9,1.8
13,-0.005295674052566638,CCSM4,aldre,rcp60,3.1805596,3.1752639259474336,-1.361288409025633,2.9,1.8
14,-0.19938082653560857,CCSM4,aldrh,rcp60,3.1805596,2.9811787734643915,-49.388473084473276,2.9,1.8
15,0.5950078860986481,CCSM4,aldri,rcp60,3.1805596,3.775567486098648,172.02083929083972,2.9,1.8
16,0.2751919780738844,CCSM4,aldrm,rcp60,3.1805596,3.4557515780738846,74.6910157366002,2.9,1.8
17,0.21406712319182156,CCSM4,aldrn,rcp60,3.1805596,3.3946267231918217,57.41203719900136,2.9,1.8
18,0.15968850986284314,CCSM4,aldrq,rcp60,3.1805596,3.340248109862843,42.37751431659274,2.9,1.8
19,0.10512334515543097,CCSM4,aldsb,rcp60,3.1805596,3.285682945155431,27.603867587186983,2.9,1.8
20,-0.24353531316447433,CCSM4,aldsh,rcp60,3.1805596,2.9370242868355256,-59.8235959328772,2.9,1.8
21,-0.003416057035750967,CCSM4,aldsi,rcp60,3.1805596,3.177143542964249,-0.8784373411291426,2.9,1.8
22,0.23404288838677093,CCSM4,aldsj,rcp60,3.1805596,3.414602488386771,63.014275856462405,2.9,1.8
23,0.05350799513305082,CCSM4,aldsl,rcp60,3.1805596,3.234067595133051,13.911092142297548,2.9,1.8
